index,tails,LargestTailStreak,LargestHeadStreak
165295,0,0,3
165296,3,2,2
165297,1,1,2
165298,6,4,1
165299,2,1,2
165300,8,6,1
165301,3,2,2
165302,0,0,3
165303,2,2,3
165304,2,2,2
165305,2,1,2
165306,3,2,1
165307,2,1,2
165308,2,1,2
165309,4,4,3
165310,1,1,3
165311,6,2,1
165312,1,1,2
165313,0,0,3
165314,7,3,1
165315,0,0,3
165316,5,4,2
165317,2,2,2
165318,4,2,2
165319,4,2,2
165320,2,1,2
165321,1,1,2
165322,3,1,1
165323,4,4,2
165324,4,2,2
165325,2,2,2
165326,2,2,3
165327,0,0,3
165328,5,2,1
165329,2,2,2
165330,0,0,3
165331,3,3,2
165332,8,7,2
165333,8,5,1
165334,1,1,2
165335,6,4,1
165336,4,3,2
165337,2,2,2
165338,4,2,1
165339,2,2,3
165340,2,1,2
165341,1,1,3
165342,0,0,3
165343,5,3,1
165344,2,2,3
165345,2,1,1
165346,0,0,3
165347,2,2,2
165348,0,0,3
165349,1,1,2
165350,1,1,2
165351,1,1,3
165352,5,3,2
165353,1,1,2
165354,4,2,1
165355,8,6,1
165356,1,1,2
165357,3,2,1
165358,0,0,3
165359,1,1,2
165360,3,2,1
165361,11,5,1
165362,7,4,1
165363,3,1,1
165364,4,2,1
165365,9,6,1
165366,2,1,2
165367,0,0,3
165368,0,0,3
165369,3,3,2
165370,1,1,2
165371,10,6,1
165372,10,6,1
165373,1,1,2
165374,2,1,2
165375,3,3,2
165376,0,0,3
165377,1,1,3
165378,2,2,3
165379,2,2,3
165380,4,2,2
165381,0,0,3
165382,3,3,3
165383,0,0,3
165384,4,3,2
165385,3,3,3
165386,3,2,1
165387,1,1,2
165388,5,4,2
165389,4,2,1
165390,4,2,1
165391,0,0,3
165392,5,3,1
165393,5,4,1
165394,1,1,2
165395,1,1,3
165396,3,2,2
165397,0,0,3
165398,1,1,2
165399,8,5,2
165400,5,2,1
165401,1,1,3
165402,8,4,1
165403,6,4,1
165404,3,2,1
165405,4,2,1
165406,1,1,3
165407,1,1,3
165408,5,2,1
165409,2,2,2
165410,2,1,2
165411,5,2,1
165412,3,3,3
165413,1,1,3
165414,0,0,3
165415,3,2,2
165416,7,4,1
165417,1,1,3
165418,2,2,3
165419,2,1,1
165420,5,5,3
165421,0,0,3
165422,3,2,1
165423,4,2,2
165424,2,1,1
165425,0,0,3
165426,2,1,2
165427,2,1,2
165428,4,3,1
165429,7,4,1
165430,1,1,2
165431,3,3,2
165432,7,3,1
165433,2,1,2
165434,7,5,1
165435,1,1,3
165436,5,3,2
165437,2,1,1
165438,4,4,3
165439,1,1,2
165440,0,0,3
165441,1,1,2
165442,2,1,2
165443,1,1,2
165444,2,1,2
165445,1,1,2
165446,2,2,3
165447,0,0,3
165448,4,3,2
165449,0,0,3
165450,1,1,3
165451,3,3,3
165452,5,3,1
165453,0,0,3
165454,3,2,2
165455,4,2,2
165456,0,0,3
165457,1,1,3
165458,2,2,3
165459,7,5,2
165460,2,2,2
165461,6,4,1
165462,4,4,3
165463,2,1,1
165464,3,3,2
165465,3,2,1
165466,3,2,2
165467,0,0,3
165468,3,2,1
165469,3,3,3
165470,9,7,2
165471,0,0,3
165472,2,1,1
165473,8,4,1
165474,4,4,2
165475,0,0,3
165476,0,0,3
165477,7,4,1
165478,5,2,1
165479,3,3,2
165480,4,2,2
165481,2,2,3
165482,2,1,2
165483,8,3,1
165484,4,2,1
165485,1,1,3
165486,6,5,1
165487,1,1,2
165488,2,1,1
165489,0,0,3
165490,2,1,1
165491,4,3,2
165492,2,1,2
165493,3,3,3
165494,0,0,3
165495,5,4,2
165496,2,1,2
165497,5,4,2
165498,1,1,2
165499,0,0,3
165500,3,2,2
165501,0,0,3
165502,6,4,2
165503,4,3,1
165504,4,2,1
165505,3,2,1
165506,7,4,1
165507,1,1,2
165508,4,2,1
165509,0,0,3
165510,5,3,1
165511,4,3,2
165512,1,1,3
165513,2,1,1
165514,4,3,2
165515,1,1,2
165516,9,6,1
165517,2,2,2
165518,5,3,2
165519,1,1,2
165520,7,5,1
165521,2,1,1
165522,0,0,3
165523,1,1,3
165524,4,3,1
165525,5,4,1
165526,4,2,1
165527,0,0,3
165528,4,4,2
165529,2,1,1
165530,3,3,2
165531,2,1,2
165532,3,3,2
165533,5,3,2
165534,4,3,1
165535,3,2,2
165536,1,1,2
165537,5,4,1
165538,1,1,2
165539,1,1,2
165540,0,0,3
165541,6,5,2
165542,2,2,3
165543,1,1,3
165544,4,2,1
165545,0,0,3
165546,2,2,2
165547,1,1,2
165548,1,1,2
165549,3,2,1
165550,6,3,1
165551,2,1,2
165552,0,0,3
165553,4,4,2
165554,3,3,2
165555,4,2,1
165556,2,2,2
165557,2,1,2
165558,2,2,2
165559,2,1,2
165560,3,3,2
165561,3,2,2
165562,0,0,3
165563,4,2,2
165564,5,4,2
165565,5,4,2
165566,2,2,2
165567,1,1,2
165568,5,5,3
165569,10,8,1
165570,3,3,2
165571,10,8,1
165572,3,2,1
165573,2,1,1
165574,3,1,1
165575,3,3,3
165576,0,0,3
165577,2,2,2
165578,5,5,2
165579,6,4,1
165580,4,2,1
165581,4,2,2
165582,2,2,2
165583,2,2,3
165584,4,4,2
165585,1,1,2
165586,2,1,2
165587,2,1,2
165588,6,4,2
165589,2,1,2
165590,1,1,2
165591,2,1,2
165592,2,1,2
165593,4,4,3
165594,1,1,3
165595,3,1,1
165596,0,0,3
165597,6,5,2
165598,1,1,2
165599,5,3,1
165600,5,2,1
165601,4,3,1
165602,5,3,1
165603,3,2,1
165604,4,3,1
165605,6,4,1
165606,0,0,3
165607,3,2,2
165608,2,1,2
165609,1,1,2
165610,3,2,2
165611,1,1,2
165612,4,2,2
165613,1,1,2
165614,3,2,1
165615,0,0,3
165616,6,6,2
165617,7,7,2
165618,3,3,2
165619,3,3,3
165620,1,1,2
165621,2,1,2
165622,0,0,3
165623,0,0,3
165624,2,2,2
165625,4,3,2
165626,0,0,3
165627,4,2,2
165628,5,2,1
165629,4,3,2
165630,1,1,3
165631,3,2,2
165632,6,3,1
165633,4,3,2
165634,2,1,2
165635,0,0,3
165636,1,1,2
165637,5,3,1
165638,1,1,2
165639,7,5,1
165640,4,2,2
165641,4,2,1
165642,2,2,2
165643,1,1,2
165644,1,1,3
165645,7,6,2
165646,7,3,1
165647,5,5,2
165648,1,1,2
165649,3,2,2
165650,2,2,3
165651,1,1,3
165652,1,1,2
165653,2,2,3
165654,4,3,2
165655,0,0,3
165656,1,1,2
165657,1,1,2
165658,1,1,2
165659,4,3,2
165660,9,4,1
165661,5,4,2
165662,6,4,2
165663,2,1,2
165664,1,1,2
165665,2,2,2
165666,1,1,2
165667,3,2,2
165668,3,2,1
165669,1,1,3
165670,4,2,2
165671,2,2,2
165672,7,5,1
165673,3,2,1
165674,0,0,3
165675,3,2,1
165676,6,3,1
165677,8,4,1
165678,3,1,1
165679,3,3,2
165680,0,0,3
165681,3,3,2
165682,0,0,3
165683,5,2,1
165684,0,0,3
165685,1,1,2
165686,3,2,2
165687,2,1,2
165688,2,2,2
165689,1,1,2
165690,2,1,1
165691,2,2,2
165692,8,5,1
165693,3,2,2
165694,4,4,2
165695,0,0,3
165696,4,2,1
165697,0,0,3
165698,7,5,2
165699,0,0,3
165700,0,0,3
165701,4,3,2
165702,3,3,3
165703,2,2,2
165704,0,0,3
165705,0,0,3
165706,6,3,1
165707,5,3,2
165708,3,3,3
165709,2,1,1
165710,1,1,2
165711,0,0,3
165712,3,2,2
165713,4,3,2
165714,0,0,3
165715,2,2,3
165716,4,2,1
165717,6,4,1
165718,0,0,3
165719,7,5,1
165720,3,3,3
165721,2,1,2
165722,12,8,1
165723,1,1,2
165724,2,2,2
165725,4,2,1
165726,1,1,2
165727,3,2,2
165728,1,1,3
165729,3,2,1
165730,4,2,2
165731,1,1,3
165732,6,2,1
165733,3,3,3
165734,4,2,2
165735,3,2,1
165736,1,1,2
165737,1,1,3
165738,1,1,3
165739,2,2,2
165740,11,5,1
165741,5,3,1
165742,2,2,2
165743,1,1,3
165744,1,1,3
165745,6,4,2
165746,3,3,2
165747,1,1,2
165748,2,1,2
165749,1,1,2
165750,1,1,3
165751,6,4,1
165752,1,1,2
165753,1,1,2
165754,5,3,1
165755,3,2,1
165756,4,3,2
165757,2,1,2
165758,1,1,3
165759,0,0,3
165760,2,1,1
165761,2,1,1
165762,4,3,1
165763,2,2,3
165764,5,2,1
165765,0,0,3
165766,8,5,2
165767,3,2,1
165768,5,3,1
165769,2,1,2
165770,6,4,1
165771,4,3,1
165772,4,2,2
165773,9,6,1
165774,7,6,1
165775,4,3,1
165776,4,3,1
165777,2,2,2
165778,4,2,1
165779,8,4,2
165780,2,2,3
165781,6,6,2
165782,3,2,1
165783,2,2,3
165784,5,3,1
165785,1,1,3
165786,1,1,2
165787,0,0,3
165788,0,0,3
165789,1,1,3
165790,5,5,2
165791,1,1,2
165792,5,3,1
165793,1,1,2
165794,4,3,1
165795,6,3,1
165796,4,3,2
165797,2,2,2
165798,5,2,1
165799,8,8,3
165800,1,1,2
165801,3,2,1
165802,4,2,1
165803,3,2,2
165804,3,2,2
165805,2,1,1
165806,2,2,2
165807,5,2,1
165808,1,1,3
165809,1,1,3
165810,4,2,1
165811,2,1,1
165812,3,1,1
165813,2,1,2
165814,3,3,3
165815,3,2,2
165816,2,1,1
165817,2,1,1
165818,5,3,2
165819,5,3,2
165820,4,3,2
165821,3,2,1
165822,5,3,2
165823,0,0,3
165824,0,0,3
165825,9,7,2
165826,5,3,1
165827,1,1,2
165828,12,10,1
165829,5,3,2
165830,1,1,2
165831,1,1,2
165832,13,7,1
165833,2,1,2
165834,1,1,2
165835,4,3,2
165836,0,0,3
165837,1,1,2
165838,4,2,1
165839,0,0,3
165840,2,2,3
165841,1,1,2
165842,1,1,2
165843,4,2,1
165844,1,1,2
165845,1,1,2
165846,5,4,2
165847,2,1,2
165848,4,4,3
165849,3,1,1
165850,3,2,1
165851,3,2,2
165852,3,3,2
165853,17,10,1
165854,4,3,1
165855,1,1,3
165856,7,5,2
165857,4,3,2
165858,3,3,2
165859,1,1,2
165860,0,0,3
165861,3,1,1
165862,4,4,3
165863,0,0,3
165864,1,1,2
165865,1,1,2
165866,1,1,2
165867,5,3,2
165868,2,2,2
165869,1,1,2
165870,2,2,3
165871,4,4,2
165872,2,1,1
165873,7,4,2
165874,2,1,2
165875,0,0,3
165876,2,1,2
165877,1,1,2
165878,4,4,2
165879,0,0,3
165880,0,0,3
165881,4,2,1
165882,3,2,2
165883,15,12,1
165884,1,1,3
165885,4,4,3
165886,0,0,3
165887,4,3,2
165888,4,2,2
165889,2,1,2
165890,1,1,3
165891,0,0,3
165892,0,0,3
165893,2,2,2
165894,2,2,3
165895,3,2,2
165896,2,1,2
165897,4,2,2
165898,3,3,2
165899,1,1,2
165900,3,3,2
165901,5,3,2
165902,5,3,1
165903,1,1,2
165904,1,1,3
165905,1,1,2
165906,1,1,2
165907,6,4,1
165908,2,1,2
165909,1,1,2
165910,1,1,2
165911,1,1,2
165912,4,2,1
165913,2,1,2
165914,1,1,3
165915,0,0,3
165916,3,2,2
165917,6,6,2
165918,5,5,2
165919,1,1,2
165920,4,3,2
165921,6,4,2
165922,0,0,3
165923,4,4,2
165924,1,1,3
165925,2,2,3
165926,2,2,3
165927,3,3,2
165928,2,2,3
165929,1,1,2
165930,2,2,2
165931,2,2,3
165932,6,2,1
165933,0,0,3
165934,3,2,2
165935,13,7,1
165936,2,2,2
165937,2,1,2
165938,2,1,2
165939,4,2,1
165940,1,1,2
165941,0,0,3
165942,0,0,3
165943,10,8,1
165944,6,4,2
165945,6,3,1
165946,1,1,3
165947,4,2,1
165948,4,2,1
165949,4,3,2
165950,12,7,1
165951,3,3,2
165952,0,0,3
165953,2,2,2
165954,3,2,1
165955,3,2,1
165956,1,1,2
165957,7,3,1
165958,3,1,1
165959,2,1,2
165960,3,3,3
165961,3,1,1
165962,1,1,2
165963,0,0,3
165964,2,1,1
165965,2,2,2
165966,8,6,2
165967,1,1,3
165968,4,2,1
165969,0,0,3
165970,3,2,2
165971,2,2,3
165972,8,6,2
165973,2,2,2
165974,3,3,3
165975,1,1,2
165976,3,3,2
165977,1,1,2
165978,2,1,2
165979,0,0,3
165980,0,0,3
165981,0,0,3
165982,1,1,3
165983,4,2,2
165984,2,1,2
165985,4,2,2
165986,3,3,3
165987,4,2,2
165988,3,2,1
165989,1,1,2
165990,1,1,2
165991,1,1,3
165992,3,2,2
165993,1,1,2
165994,3,3,2
165995,1,1,2
165996,5,4,2
165997,2,2,2
165998,0,0,3
165999,3,3,3
166000,1,1,2
166001,3,2,1
166002,4,3,2
166003,2,2,2
166004,3,2,2
166005,4,3,2
166006,5,3,1
166007,3,2,2
166008,5,3,2
166009,6,3,1
166010,0,0,3
166011,0,0,3
166012,2,1,1
166013,2,1,1
166014,13,10,2
166015,8,6,1
166016,8,7,1
166017,0,0,3
166018,3,2,1
166019,4,2,1
166020,0,0,3
166021,1,1,3
166022,2,2,2
166023,4,4,2
166024,0,0,3
166025,3,3,3
166026,2,1,1
166027,7,4,1
166028,3,2,2
166029,2,2,2
166030,1,1,2
166031,3,2,2
166032,0,0,3
166033,1,1,2
166034,3,2,1
166035,6,4,2
166036,5,2,1
166037,0,0,3
166038,10,9,2
166039,3,2,2
166040,5,2,1
166041,2,2,2
166042,1,1,2
166043,4,2,1
166044,2,2,3
166045,0,0,3
166046,7,3,1
166047,2,2,3
166048,1,1,3
166049,3,1,1
166050,3,2,2
166051,3,2,2
166052,2,1,1
166053,6,5,2
166054,4,3,2
166055,2,1,1
166056,0,0,3
166057,2,1,2
166058,0,0,3
166059,2,1,2
166060,4,4,2
166061,4,3,2
166062,0,0,3
166063,0,0,3
166064,2,2,3
166065,2,2,2
166066,9,9,2
166067,2,1,2
166068,0,0,3
166069,9,4,1
166070,2,2,3
166071,2,1,1
166072,4,2,2
166073,3,2,2
166074,3,3,2
166075,3,2,2
166076,4,2,1
166077,0,0,3
166078,4,2,2
166079,4,2,2
166080,0,0,3
166081,2,2,2
166082,0,0,3
166083,0,0,3
166084,1,1,2
166085,4,2,1
166086,1,1,3
166087,0,0,3
166088,1,1,2
166089,6,3,1
166090,2,1,1
166091,1,1,2
166092,0,0,3
166093,1,1,3
166094,4,4,3
166095,8,5,2
166096,3,3,2
166097,1,1,2
166098,1,1,2
166099,10,4,1
166100,0,0,3
166101,1,1,3
166102,12,8,1
166103,5,2,1
166104,2,1,2
166105,6,5,2
166106,2,2,2
166107,2,2,2
166108,6,3,1
166109,1,1,3
166110,0,0,3
166111,8,7,2
166112,3,3,2
166113,2,1,2
166114,11,7,1
166115,2,2,3
166116,0,0,3
166117,7,6,2
166118,2,2,2
166119,2,2,3
166120,4,4,2
166121,5,4,2
166122,2,2,2
166123,4,3,1
166124,3,2,2
166125,9,5,2
166126,1,1,2
166127,0,0,3
166128,0,0,3
166129,2,2,3
166130,7,3,1
166131,1,1,2
166132,6,4,1
166133,2,1,1
166134,4,3,2
166135,2,1,1
166136,7,5,2
166137,2,2,2
166138,5,2,1
166139,3,2,1
166140,0,0,3
166141,3,2,2
166142,4,2,1
166143,1,1,3
166144,2,2,2
166145,1,1,2
166146,2,1,2
166147,4,4,2
166148,1,1,3
166149,4,3,1
166150,4,2,1
166151,2,1,2
166152,2,1,1
166153,0,0,3
166154,3,2,1
166155,1,1,2
166156,3,2,1
166157,2,1,2
166158,3,3,3
166159,3,3,2
166160,8,5,1
166161,9,6,1
166162,9,4,1
166163,1,1,2
166164,2,2,3
166165,0,0,3
166166,3,2,2
166167,3,3,3
166168,2,2,2
166169,4,4,2
166170,1,1,3
166171,2,1,2
166172,0,0,3
166173,0,0,3
166174,5,5,2
166175,2,1,2
166176,1,1,2
166177,4,3,2
166178,4,2,2
166179,1,1,3
166180,1,1,2
166181,7,5,1
166182,2,1,2
166183,0,0,3
166184,1,1,2
166185,3,3,2
166186,6,5,2
166187,3,2,1
166188,3,2,2
166189,5,3,1
166190,2,1,2
166191,7,4,2
166192,1,1,2
166193,2,2,2
166194,1,1,3
166195,0,0,3
166196,6,4,1
166197,2,2,2
166198,3,3,3
166199,4,3,2
166200,7,3,1
166201,0,0,3
166202,1,1,2
166203,2,2,2
166204,11,7,1
166205,2,2,3
166206,14,6,1
166207,4,3,2
166208,1,1,2
166209,2,2,2
166210,1,1,3
166211,2,1,1
166212,1,1,2
166213,3,2,1
166214,2,1,1
166215,1,1,2
166216,4,4,2
166217,7,5,2
166218,6,4,2
166219,2,1,2
166220,0,0,3
166221,1,1,2
166222,0,0,3
166223,4,2,1
166224,2,1,2
166225,1,1,2
166226,2,1,2
166227,2,1,2
166228,1,1,2
166229,3,1,1
166230,1,1,2
166231,2,1,1
166232,7,6,2
166233,0,0,3
166234,3,2,2
166235,1,1,2
166236,4,2,1
166237,4,4,3
166238,1,1,3
166239,2,1,2
166240,3,3,2
166241,6,5,2
166242,6,3,2
166243,5,3,2
166244,7,4,1
166245,6,3,1
166246,4,2,1
166247,3,3,2
166248,2,1,2
166249,2,1,1
166250,2,1,2
166251,3,2,1
166252,6,3,1
166253,2,1,1
166254,3,2,2
166255,1,1,3
166256,1,1,3
166257,1,1,2
166258,2,1,1
166259,1,1,2
166260,1,1,2
166261,1,1,3
166262,7,4,1
166263,1,1,3
166264,5,3,1
166265,4,4,3
166266,11,9,1
166267,1,1,2
166268,2,2,2
166269,0,0,3
166270,1,1,2
166271,3,2,2
166272,2,2,2
166273,1,1,2
166274,1,1,3
166275,1,1,2
166276,3,2,2
166277,0,0,3
166278,1,1,2
166279,0,0,3
166280,2,2,3
166281,4,4,2
166282,3,3,3
166283,3,2,1
166284,2,2,3
166285,2,2,2
166286,0,0,3
166287,0,0,3
166288,7,4,1
166289,3,1,1
166290,3,2,2
166291,2,1,1
166292,3,3,3
166293,1,1,3
166294,4,2,1
166295,4,3,2
166296,2,1,2
166297,2,2,2
166298,0,0,3
166299,6,4,1
166300,0,0,3
166301,0,0,3
166302,3,2,2
166303,1,1,2
166304,2,1,2
166305,2,1,1
166306,5,2,1
166307,3,1,1
166308,4,3,2
166309,1,1,2
166310,2,2,3
166311,4,2,2
166312,0,0,3
166313,1,1,2
166314,3,3,2
166315,0,0,3
166316,5,4,2
166317,6,5,1
166318,4,3,2
166319,6,3,1
166320,9,8,2
166321,1,1,3
166322,1,1,2
166323,3,3,2
166324,9,6,2
166325,7,6,1
166326,6,5,1
166327,7,6,1
166328,1,1,2
166329,1,1,2
166330,4,3,2
166331,1,1,3
166332,0,0,3
166333,4,2,2
166334,0,0,3
166335,2,2,3
166336,2,1,2
166337,1,1,3
166338,2,2,3
166339,1,1,2
166340,3,2,1
166341,1,1,2
166342,5,2,1
166343,1,1,2
166344,4,3,2
166345,5,2,1
166346,2,1,1
166347,2,2,2
166348,4,3,1
166349,1,1,2
166350,2,2,3
166351,3,1,1
166352,1,1,3
166353,3,2,2
166354,3,1,1
166355,4,2,2
166356,0,0,3
166357,1,1,2
166358,3,1,1
166359,5,4,1
166360,1,1,3
166361,3,1,1
166362,1,1,2
166363,3,3,2
166364,7,7,2
166365,4,2,1
166366,2,1,2
166367,1,1,3
166368,5,5,3
166369,7,6,2
166370,0,0,3
166371,4,3,2
166372,0,0,3
166373,3,2,2
166374,5,3,1
166375,6,3,1
166376,5,3,1
166377,2,2,2
166378,3,2,2
166379,5,4,1
166380,1,1,2
166381,1,1,3
166382,1,1,2
166383,1,1,2
166384,3,1,1
166385,4,2,1
166386,3,2,2
166387,2,2,2
166388,3,3,2
166389,2,1,2
166390,10,6,1
166391,6,5,2
166392,0,0,3
166393,1,1,2
166394,5,4,1
166395,0,0,3
166396,4,2,1
166397,5,3,2
166398,4,3,1
166399,2,2,2
166400,6,3,1
166401,2,1,2
166402,3,2,2
166403,0,0,3
166404,3,2,2
166405,13,10,1
166406,4,2,2
166407,5,3,2
166408,4,3,2
166409,6,4,2
166410,0,0,3
166411,8,6,1
166412,2,1,2
166413,5,3,2
166414,7,3,1
166415,2,2,2
166416,7,5,2
166417,8,4,1
166418,1,1,2
166419,2,2,2
166420,3,2,1
166421,1,1,2
166422,6,3,1
166423,5,3,1
166424,2,2,3
166425,2,1,1
166426,3,3,2
166427,2,2,2
166428,5,3,1
166429,4,2,2
166430,2,2,2
166431,7,5,1
166432,0,0,3
166433,3,3,2
166434,3,3,2
166435,1,1,2
166436,2,1,2
166437,2,1,1
166438,3,2,1
166439,3,1,1
166440,0,0,3
166441,3,3,2
166442,1,1,2
166443,1,1,2
166444,5,3,1
166445,2,2,2
166446,2,2,2
166447,3,3,3
166448,3,2,1
166449,5,3,2
166450,2,1,1
166451,1,1,2
166452,1,1,2
166453,1,1,2
166454,0,0,3
166455,1,1,3
166456,0,0,3
166457,1,1,2
166458,2,2,3
166459,1,1,2
166460,3,3,2
166461,2,1,2
166462,4,4,2
166463,4,4,2
166464,0,0,3
166465,6,5,1
166466,1,1,2
166467,4,4,3
166468,10,9,1
166469,1,1,2
166470,2,2,3
166471,2,2,2
166472,2,1,2
166473,0,0,3
166474,4,2,2
166475,1,1,2
166476,8,7,2
166477,4,3,2
166478,3,2,1
166479,3,3,2
166480,3,3,2
166481,2,1,1
166482,4,3,1
166483,0,0,3
166484,4,2,1
166485,2,2,3
166486,5,3,2
166487,0,0,3
166488,1,1,2
166489,3,2,2
166490,4,3,1
166491,2,1,1
166492,3,1,1
166493,3,2,2
166494,1,1,3
166495,4,4,2
166496,0,0,3
166497,5,4,2
166498,3,2,2
166499,0,0,3
166500,5,4,2
166501,6,2,1
166502,3,2,2
166503,2,1,2
166504,1,1,2
166505,3,1,1
166506,0,0,3
166507,0,0,3
166508,7,4,2
166509,1,1,2
166510,6,3,1
166511,2,2,3
166512,0,0,3
166513,3,3,2
166514,3,2,2
166515,3,2,2
166516,7,6,1
166517,1,1,3
166518,1,1,2
166519,2,1,2
166520,8,5,2
166521,5,3,2
166522,8,4,2
166523,5,2,1
166524,1,1,2
166525,1,1,2
166526,3,2,1
166527,11,8,2
166528,4,3,1
166529,4,3,2
166530,3,2,2
166531,5,4,1
166532,0,0,3
166533,2,2,2
166534,2,2,2
166535,0,0,3
166536,0,0,3
166537,1,1,3
166538,1,1,2
166539,8,8,3
166540,0,0,3
166541,9,8,2
166542,1,1,2
166543,2,2,3
166544,1,1,2
166545,1,1,3
166546,3,3,3
166547,5,3,1
166548,2,1,2
166549,2,2,2
166550,7,4,1
166551,3,3,3
166552,1,1,2
166553,1,1,2
166554,0,0,3
166555,3,2,2
166556,3,2,1
166557,2,2,3
166558,2,2,2
166559,2,1,2
166560,5,3,2
166561,1,1,3
166562,1,1,2
166563,2,1,2
166564,5,3,2
166565,3,2,1
166566,0,0,3
166567,9,9,3
166568,2,2,2
166569,3,1,1
166570,3,2,2
166571,8,5,1
166572,1,1,2
166573,0,0,3
166574,1,1,2
166575,5,2,1
166576,2,1,2
166577,0,0,3
166578,4,4,3
166579,8,4,1
166580,1,1,3
166581,4,3,2
166582,0,0,3
166583,2,1,1
166584,3,2,2
166585,3,2,2
166586,5,3,2
166587,2,2,3
166588,1,1,2
166589,2,1,2
166590,4,2,1
166591,1,1,2
166592,7,6,1
166593,9,7,2
166594,1,1,2
166595,6,5,2
166596,3,3,2
166597,1,1,2
166598,1,1,2
166599,1,1,3
166600,2,2,3
166601,1,1,2
166602,2,2,2
166603,4,2,2
166604,1,1,3
166605,4,3,2
166606,1,1,2
166607,1,1,2
166608,1,1,2
166609,3,3,2
166610,0,0,3
166611,2,1,1
166612,2,2,2
166613,5,3,1
166614,3,2,2
166615,2,2,2
166616,16,9,1
166617,3,2,2
166618,2,1,2
166619,2,2,2
166620,8,7,2
166621,1,1,3
166622,2,1,1
166623,4,4,3
166624,2,2,2
166625,7,5,2
166626,0,0,3
166627,2,2,2
166628,7,6,2
166629,1,1,2
166630,1,1,3
166631,1,1,3
166632,0,0,3
166633,0,0,3
166634,0,0,3
166635,0,0,3
166636,1,1,2
166637,8,6,2
166638,6,3,1
166639,1,1,3
166640,0,0,3
166641,1,1,3
166642,3,3,2
166643,5,2,1
166644,1,1,3
166645,4,3,2
166646,3,2,2
166647,3,2,2
166648,6,6,2
166649,4,3,2
166650,1,1,2
166651,7,4,2
166652,6,3,1
166653,4,2,1
166654,4,3,1
166655,3,2,1
166656,6,5,2
166657,1,1,2
166658,5,4,2
166659,7,5,1
166660,6,3,1
166661,2,2,3
166662,2,2,2
166663,2,2,3
166664,3,3,3
166665,1,1,2
166666,0,0,3
166667,1,1,3
166668,2,2,2
166669,2,1,2
166670,0,0,3
166671,3,2,2
166672,4,4,2
166673,4,3,1
166674,4,3,2
166675,0,0,3
166676,3,2,2
166677,2,1,1
166678,1,1,2
166679,1,1,2
166680,1,1,2
166681,2,2,2
166682,8,4,2
166683,14,11,2
166684,5,5,2
166685,0,0,3
166686,10,10,2
166687,4,2,1
166688,2,2,3
166689,4,2,2
166690,2,2,2
166691,4,3,1
166692,3,1,1
166693,1,1,2
166694,3,3,3
166695,3,2,2
166696,0,0,3
166697,0,0,3
166698,3,2,2
166699,2,2,3
166700,2,1,2
166701,4,4,3
166702,3,1,1
166703,7,6,1
166704,5,3,2
166705,2,2,2
166706,0,0,3
166707,6,3,1
166708,0,0,3
166709,3,3,2
166710,3,2,2
166711,0,0,3
166712,2,1,2
166713,1,1,2
166714,9,7,2
166715,1,1,2
166716,1,1,3
166717,0,0,3
166718,4,2,1
166719,4,3,2
166720,2,1,2
166721,6,3,1
166722,0,0,3
166723,0,0,3
166724,4,3,1
166725,6,3,1
166726,4,3,2
166727,1,1,2
166728,5,3,1
166729,4,2,2
166730,2,1,2
166731,2,2,3
166732,3,2,1
166733,1,1,2
166734,5,3,1
166735,0,0,3
166736,1,1,2
166737,7,4,1
166738,4,2,1
166739,8,6,2
166740,4,4,3
166741,7,7,2
166742,1,1,2
166743,2,2,2
166744,7,3,1
166745,5,4,1
166746,4,2,2
166747,8,7,2
166748,1,1,3
166749,8,8,2
166750,10,8,1
166751,1,1,2
166752,1,1,2
166753,5,5,2
166754,4,2,1
166755,4,2,1
166756,3,2,2
166757,0,0,3
166758,2,1,1
166759,7,3,1
166760,4,2,1
166761,4,2,1
166762,5,5,2
166763,4,3,1
166764,3,2,2
166765,2,2,2
166766,9,5,2
166767,8,5,1
166768,0,0,3
166769,0,0,3
166770,0,0,3
166771,4,2,2
166772,0,0,3
166773,0,0,3
166774,5,3,2
166775,2,1,2
166776,1,1,2
166777,2,1,1
166778,13,6,1
166779,4,2,2
166780,9,9,3
166781,6,4,2
166782,1,1,3
166783,7,5,2
166784,1,1,3
166785,2,2,3
166786,1,1,2
166787,2,1,2
166788,2,2,2
166789,10,6,1
166790,2,2,2
166791,1,1,2
166792,3,2,1
166793,1,1,2
166794,3,2,2
166795,6,3,1
166796,4,3,2
166797,1,1,2
166798,0,0,3
166799,3,3,2
166800,11,6,1
166801,1,1,2
166802,2,2,3
166803,2,2,3
166804,0,0,3
166805,0,0,3
166806,3,2,2
166807,4,4,2
166808,1,1,3
166809,2,2,2
166810,2,2,2
166811,8,7,1
166812,2,2,3
166813,0,0,3
166814,3,2,2
166815,1,1,2
166816,1,1,2
166817,1,1,3
166818,7,7,3
166819,1,1,2
166820,0,0,3
166821,5,2,1
166822,2,1,2
166823,1,1,2
166824,2,2,2
166825,1,1,2
166826,0,0,3
166827,0,0,3
166828,1,1,2
166829,3,2,1
166830,13,7,2
166831,2,1,2
166832,4,3,2
166833,2,2,2
166834,6,4,2
166835,7,6,1
166836,0,0,3
166837,0,0,3
166838,4,2,1
166839,3,2,2
166840,1,1,2
166841,4,3,2
166842,2,2,2
166843,2,2,2
166844,0,0,3
166845,2,1,1
166846,7,4,2
