index,tails,LargestTailStreak,LargestHeadStreak
172178,3,2,2
172179,2,1,1
172180,4,2,2
172181,7,4,2
172182,8,4,1
172183,1,1,2
172184,2,1,2
172185,1,1,3
172186,1,1,3
172187,2,2,2
172188,2,2,3
172189,2,1,1
172190,5,3,1
172191,3,3,3
172192,0,0,3
172193,8,4,1
172194,1,1,2
172195,5,4,1
172196,5,5,3
172197,4,4,3
172198,5,2,1
172199,0,0,3
172200,5,5,2
172201,3,3,2
172202,2,1,2
172203,4,3,1
172204,2,1,2
172205,3,2,2
172206,1,1,3
172207,4,3,1
172208,6,3,1
172209,2,2,2
172210,1,1,2
172211,6,4,1
172212,7,4,1
172213,1,1,3
172214,6,4,2
172215,0,0,3
172216,5,5,2
172217,2,1,2
172218,2,1,2
172219,1,1,2
172220,5,3,1
172221,2,1,1
172222,1,1,2
172223,1,1,2
172224,1,1,3
172225,5,3,2
172226,2,1,2
172227,2,2,3
172228,5,4,1
172229,1,1,2
172230,5,3,1
172231,5,3,2
172232,1,1,3
172233,3,2,2
172234,1,1,3
172235,1,1,2
172236,2,2,2
172237,4,2,1
172238,2,2,2
172239,8,5,2
172240,0,0,3
172241,1,1,3
172242,0,0,3
172243,1,1,2
172244,5,3,1
172245,0,0,3
172246,0,0,3
172247,5,2,1
172248,1,1,3
172249,5,4,2
172250,1,1,3
172251,5,3,1
172252,7,4,2
172253,2,1,1
172254,5,3,2
172255,5,3,1
172256,0,0,3
172257,6,4,1
172258,3,2,2
172259,1,1,2
172260,1,1,2
172261,3,3,2
172262,4,2,1
172263,3,2,2
172264,2,1,2
172265,3,2,1
172266,3,2,2
172267,3,1,1
172268,2,2,2
172269,4,3,2
172270,2,1,2
172271,1,1,2
172272,3,2,2
172273,1,1,3
172274,3,2,2
172275,5,3,1
172276,2,1,2
172277,1,1,2
172278,2,1,2
172279,2,1,2
172280,0,0,3
172281,4,3,2
172282,4,2,1
172283,0,0,3
172284,1,1,3
172285,2,1,1
172286,9,6,2
172287,2,2,3
172288,5,3,1
172289,3,1,1
172290,4,2,2
172291,1,1,2
172292,5,3,1
172293,1,1,2
172294,4,2,1
172295,4,3,2
172296,1,1,3
172297,1,1,2
172298,5,5,2
172299,2,2,2
172300,2,1,2
172301,4,3,2
172302,5,3,1
172303,3,2,2
172304,2,2,2
172305,3,2,2
172306,6,6,2
172307,5,4,2
172308,8,5,2
172309,4,3,2
172310,4,2,1
172311,6,5,1
172312,5,3,1
172313,3,2,2
172314,0,0,3
172315,0,0,3
172316,3,3,2
172317,2,2,3
172318,3,2,2
172319,2,1,2
172320,3,2,2
172321,2,1,2
172322,4,2,2
172323,6,3,1
172324,0,0,3
172325,7,3,1
172326,1,1,2
172327,3,2,1
172328,0,0,3
172329,1,1,2
172330,3,1,1
172331,1,1,3
172332,4,3,2
172333,3,2,2
172334,1,1,3
172335,1,1,2
172336,1,1,2
172337,6,4,1
172338,5,3,1
172339,0,0,3
172340,6,5,2
172341,6,4,2
172342,4,3,1
172343,1,1,2
172344,0,0,3
172345,6,4,1
172346,1,1,3
172347,2,2,2
172348,2,2,3
172349,2,2,2
172350,2,1,2
172351,4,2,1
172352,3,2,2
172353,3,3,3
172354,0,0,3
172355,0,0,3
172356,3,2,2
172357,5,3,1
172358,4,3,2
172359,2,1,1
172360,2,2,3
172361,1,1,3
172362,4,4,2
172363,6,3,1
172364,1,1,2
172365,1,1,3
172366,4,2,1
172367,2,2,2
172368,3,2,1
172369,4,2,1
172370,3,2,2
172371,3,2,2
172372,0,0,3
172373,4,3,2
172374,1,1,3
172375,2,2,2
172376,2,1,2
172377,4,2,2
172378,5,4,1
172379,1,1,2
172380,2,2,3
172381,2,1,2
172382,2,2,2
172383,2,2,2
172384,2,2,3
172385,2,2,2
172386,4,2,1
172387,2,2,2
172388,1,1,3
172389,2,1,2
172390,7,5,1
172391,4,2,1
172392,4,2,2
172393,3,3,2
172394,2,2,3
172395,2,2,2
172396,2,1,2
172397,1,1,2
172398,1,1,2
172399,8,4,1
172400,1,1,2
172401,4,3,1
172402,3,2,2
172403,4,2,2
172404,5,4,2
172405,1,1,2
172406,4,3,2
172407,2,1,2
172408,1,1,2
172409,3,3,2
172410,1,1,2
172411,2,2,2
172412,3,2,2
172413,5,2,1
172414,1,1,2
172415,5,4,2
172416,3,1,1
172417,1,1,3
172418,2,2,2
172419,2,1,1
172420,3,1,1
172421,0,0,3
172422,7,6,2
172423,1,1,3
172424,1,1,3
172425,3,1,1
172426,1,1,2
172427,1,1,2
172428,3,3,2
172429,1,1,2
172430,2,1,1
172431,3,3,2
172432,2,1,2
172433,5,3,1
172434,0,0,3
172435,3,3,3
172436,2,2,2
172437,1,1,2
172438,1,1,2
172439,1,1,2
172440,2,2,3
172441,0,0,3
172442,1,1,2
172443,8,5,1
172444,9,6,1
172445,0,0,3
172446,3,3,2
172447,5,4,2
172448,8,5,1
172449,2,1,1
172450,4,3,2
172451,6,3,1
172452,1,1,3
172453,5,5,3
172454,3,3,2
172455,4,3,2
172456,4,3,1
172457,4,4,2
172458,4,3,1
172459,7,5,2
172460,4,2,2
172461,3,3,3
172462,5,4,2
172463,3,3,2
172464,3,2,1
172465,1,1,3
172466,1,1,2
172467,5,3,2
172468,1,1,2
172469,3,2,1
172470,0,0,3
172471,0,0,3
172472,5,3,2
172473,2,1,1
172474,1,1,2
172475,1,1,2
172476,6,4,2
172477,2,2,3
172478,4,2,1
172479,1,1,2
172480,0,0,3
172481,0,0,3
172482,0,0,3
172483,2,2,3
172484,3,2,1
172485,3,2,2
172486,1,1,2
172487,3,2,1
172488,1,1,3
172489,2,1,2
172490,3,3,2
172491,3,2,1
172492,2,2,2
172493,1,1,3
172494,0,0,3
172495,3,2,2
172496,3,3,2
172497,2,1,2
172498,2,2,2
172499,1,1,2
172500,1,1,2
172501,3,3,3
172502,1,1,2
172503,2,1,2
172504,4,3,2
172505,2,2,2
172506,1,1,2
172507,0,0,3
172508,2,2,2
172509,1,1,3
172510,1,1,3
172511,0,0,3
172512,4,2,1
172513,2,2,3
172514,5,3,2
172515,1,1,2
172516,5,5,2
172517,2,1,2
172518,2,2,3
172519,4,3,1
172520,0,0,3
172521,1,1,3
172522,2,1,2
172523,1,1,2
172524,0,0,3
172525,2,2,2
172526,3,2,2
172527,0,0,3
172528,2,1,2
172529,0,0,3
172530,4,2,1
172531,6,5,2
172532,1,1,3
172533,6,5,1
172534,5,3,1
172535,1,1,2
172536,4,3,1
172537,3,2,2
172538,2,1,2
172539,4,3,2
172540,6,4,1
172541,4,3,1
172542,3,2,2
172543,5,4,2
172544,4,3,1
172545,1,1,2
172546,4,3,2
172547,2,1,1
172548,4,2,2
172549,3,2,2
172550,1,1,3
172551,1,1,2
172552,2,1,2
172553,0,0,3
172554,2,1,1
172555,2,1,2
172556,2,2,2
172557,7,5,1
172558,2,2,2
172559,3,1,1
172560,9,5,1
172561,0,0,3
172562,2,1,2
172563,1,1,2
172564,4,2,1
172565,5,2,1
172566,0,0,3
172567,0,0,3
172568,2,2,2
172569,2,2,2
172570,4,2,2
172571,1,1,3
172572,0,0,3
172573,5,3,1
172574,5,3,1
172575,1,1,2
172576,4,2,2
172577,3,1,1
172578,1,1,2
172579,1,1,2
172580,7,4,1
172581,4,2,2
172582,3,2,2
172583,2,2,2
172584,4,3,2
172585,3,2,2
172586,3,2,2
172587,1,1,2
172588,1,1,2
172589,3,2,2
172590,2,1,1
172591,2,2,3
172592,3,2,2
172593,3,2,2
172594,3,2,1
172595,4,2,1
172596,4,3,2
172597,4,4,2
172598,2,2,2
172599,3,3,3
172600,2,2,2
172601,6,5,2
172602,2,1,1
172603,0,0,3
172604,5,2,1
172605,0,0,3
172606,3,2,2
172607,1,1,2
172608,2,1,2
172609,2,1,2
172610,1,1,2
172611,1,1,2
172612,6,4,1
172613,5,3,1
172614,2,2,2
172615,2,1,1
172616,3,1,1
172617,6,3,2
172618,0,0,3
172619,2,1,2
172620,4,4,2
172621,3,3,2
172622,5,5,3
172623,2,1,1
172624,1,1,2
172625,0,0,3
172626,3,2,2
172627,5,4,1
172628,2,2,2
172629,2,1,2
172630,3,2,1
172631,3,1,1
172632,1,1,3
172633,6,6,3
172634,2,2,2
172635,2,2,3
172636,0,0,3
172637,3,2,1
172638,4,3,2
172639,1,1,2
172640,4,3,2
172641,3,2,2
172642,3,2,2
172643,4,3,1
172644,5,5,3
172645,1,1,2
172646,5,4,2
172647,2,2,2
172648,2,2,2
172649,5,3,1
172650,1,1,2
172651,4,3,1
172652,3,2,1
172653,2,2,2
172654,1,1,2
172655,2,2,2
172656,1,1,2
172657,8,4,1
172658,0,0,3
172659,1,1,3
172660,1,1,2
172661,2,1,1
172662,5,4,2
172663,5,4,2
172664,2,2,2
172665,4,2,1
172666,2,2,2
172667,8,8,2
172668,0,0,3
172669,4,4,2
172670,2,2,2
172671,8,4,1
172672,5,4,2
172673,1,1,2
172674,2,1,2
172675,1,1,2
172676,0,0,3
172677,2,1,1
172678,0,0,3
172679,1,1,3
172680,1,1,3
172681,3,3,2
172682,1,1,2
172683,7,7,2
172684,3,2,1
172685,2,1,2
172686,7,6,2
172687,1,1,3
172688,4,2,2
172689,2,2,2
172690,3,3,2
172691,0,0,3
172692,0,0,3
172693,2,2,3
172694,2,1,1
172695,3,2,2
172696,2,2,2
172697,3,3,3
172698,2,2,2
172699,3,3,2
172700,4,2,1
172701,5,4,2
172702,6,3,1
172703,6,3,1
172704,0,0,3
172705,5,4,1
172706,0,0,3
172707,1,1,2
172708,3,2,2
172709,1,1,3
172710,2,2,2
172711,5,2,1
172712,1,1,2
172713,1,1,3
172714,3,3,2
172715,4,3,1
172716,6,5,1
172717,5,4,1
172718,2,2,3
172719,5,5,2
172720,2,2,2
172721,3,3,2
172722,4,3,2
172723,0,0,3
172724,1,1,2
172725,1,1,3
172726,2,1,2
172727,1,1,3
172728,3,2,1
172729,1,1,3
172730,5,3,1
172731,2,1,2
172732,5,2,1
172733,2,1,1
172734,5,4,1
172735,4,4,2
172736,6,4,2
172737,2,1,2
172738,0,0,3
172739,4,2,2
172740,2,1,2
172741,1,1,2
172742,5,3,2
172743,1,1,2
172744,9,7,1
172745,1,1,3
172746,2,2,2
172747,0,0,3
172748,0,0,3
172749,1,1,3
172750,6,3,1
172751,1,1,3
172752,1,1,2
172753,2,2,3
172754,0,0,3
172755,1,1,2
172756,5,4,1
172757,2,1,2
172758,0,0,3
172759,0,0,3
172760,7,6,1
172761,0,0,3
172762,7,5,1
172763,4,4,2
172764,4,3,2
172765,4,2,1
172766,1,1,2
172767,3,2,1
172768,1,1,2
172769,4,4,3
172770,3,2,2
172771,1,1,3
172772,5,2,1
172773,6,5,1
172774,2,2,3
172775,4,2,1
172776,3,3,3
172777,3,3,2
172778,3,2,1
172779,8,5,2
172780,0,0,3
172781,2,1,1
172782,4,4,3
172783,5,3,1
172784,4,2,1
172785,3,2,2
172786,3,2,2
172787,2,1,2
172788,5,3,2
172789,6,5,2
172790,4,2,2
172791,2,1,2
172792,6,5,2
172793,0,0,3
172794,2,1,1
172795,6,4,2
172796,3,3,2
172797,2,1,2
172798,3,1,1
172799,2,1,1
172800,2,1,2
172801,0,0,3
172802,2,2,3
172803,2,2,3
172804,0,0,3
172805,4,2,1
172806,0,0,3
172807,3,3,2
172808,0,0,3
172809,3,2,2
172810,1,1,2
172811,4,3,2
172812,3,2,2
172813,4,2,2
172814,3,1,1
172815,2,1,2
172816,7,3,1
172817,6,3,1
172818,1,1,3
172819,1,1,2
172820,2,1,2
172821,0,0,3
172822,5,3,1
172823,3,2,2
172824,5,3,1
172825,4,2,1
172826,4,4,3
172827,1,1,2
172828,4,3,1
172829,8,8,2
172830,2,2,3
172831,6,6,3
172832,0,0,3
172833,2,1,1
172834,1,1,2
172835,1,1,2
172836,2,1,1
172837,5,3,1
172838,3,3,2
172839,2,2,2
172840,0,0,3
172841,2,2,2
172842,3,2,1
172843,3,2,2
172844,4,2,1
172845,3,2,2
172846,2,1,2
172847,2,1,2
172848,6,3,2
172849,2,1,1
172850,2,2,2
172851,6,4,1
172852,4,2,1
172853,8,4,1
172854,0,0,3
172855,1,1,2
172856,4,2,2
172857,1,1,2
172858,3,2,2
172859,0,0,3
172860,2,2,2
172861,1,1,2
172862,4,3,1
172863,1,1,2
172864,4,4,2
172865,2,2,2
172866,3,2,2
172867,3,2,2
172868,2,2,2
172869,1,1,2
172870,1,1,2
172871,0,0,3
172872,3,2,1
172873,5,3,1
172874,2,2,2
172875,2,1,2
172876,2,2,3
172877,3,2,2
172878,1,1,2
172879,4,2,1
172880,3,2,2
172881,2,2,3
172882,4,3,2
172883,2,1,1
172884,4,4,2
172885,5,3,2
172886,3,2,2
172887,2,2,2
172888,2,1,2
172889,2,2,3
172890,2,1,2
172891,7,5,1
172892,6,3,1
172893,7,5,1
172894,3,2,2
172895,4,3,2
172896,2,2,3
172897,0,0,3
172898,1,1,2
172899,10,6,1
172900,1,1,2
172901,3,2,2
172902,1,1,2
172903,1,1,3
172904,3,3,2
172905,2,1,1
172906,4,3,1
172907,3,2,2
172908,3,1,1
172909,3,3,3
172910,2,1,2
172911,1,1,2
172912,2,2,3
172913,0,0,3
172914,0,0,3
172915,9,6,1
172916,4,4,3
172917,6,3,1
172918,7,5,1
172919,1,1,2
172920,4,2,1
172921,0,0,3
172922,1,1,2
172923,0,0,3
172924,4,3,2
172925,2,2,2
172926,0,0,3
172927,4,2,1
172928,3,2,2
172929,1,1,2
172930,2,2,2
172931,0,0,3
172932,3,1,1
172933,6,4,2
172934,4,3,2
172935,0,0,3
172936,2,1,1
172937,2,1,1
172938,3,2,1
172939,1,1,2
172940,2,1,2
172941,3,2,2
172942,3,3,3
172943,0,0,3
172944,8,3,1
172945,3,2,2
172946,9,7,1
172947,5,3,1
172948,6,3,1
172949,2,2,3
172950,0,0,3
172951,2,1,2
172952,3,3,3
172953,4,4,2
172954,3,3,3
172955,1,1,3
172956,4,2,1
172957,11,4,1
172958,4,3,2
172959,1,1,2
172960,2,1,2
172961,6,5,2
172962,4,3,2
172963,2,1,2
172964,5,3,2
172965,2,1,2
172966,4,2,1
172967,3,1,1
172968,0,0,3
172969,3,2,2
172970,3,2,2
172971,3,2,2
172972,1,1,2
172973,4,2,1
172974,1,1,3
172975,3,2,2
172976,11,5,1
172977,6,5,2
172978,2,2,2
172979,1,1,2
172980,1,1,3
172981,3,2,1
172982,4,4,2
172983,6,3,2
172984,3,3,2
172985,2,2,2
172986,5,3,1
172987,0,0,3
172988,0,0,3
172989,1,1,2
172990,2,2,2
172991,5,2,1
172992,2,1,2
172993,0,0,3
172994,4,4,2
172995,4,3,2
172996,5,3,1
172997,1,1,2
172998,3,2,1
172999,3,2,2
173000,0,0,3
173001,3,2,2
173002,1,1,2
173003,5,3,2
173004,0,0,3
173005,4,2,2
173006,3,3,2
173007,4,3,2
173008,2,2,2
173009,1,1,2
173010,2,2,2
173011,5,4,2
173012,2,1,2
173013,2,1,1
173014,3,2,2
173015,2,1,2
173016,2,2,2
173017,3,2,1
173018,0,0,3
173019,6,4,2
173020,3,3,2
173021,7,6,1
173022,2,1,2
173023,4,3,1
173024,1,1,2
173025,3,2,2
173026,3,2,1
173027,1,1,2
173028,1,1,2
173029,1,1,2
173030,1,1,2
173031,2,2,3
173032,0,0,3
173033,3,3,2
173034,2,2,2
173035,3,2,2
173036,3,2,1
173037,8,8,2
173038,4,2,1
173039,2,1,2
173040,0,0,3
173041,6,3,1
173042,4,3,2
173043,1,1,3
173044,1,1,2
173045,0,0,3
173046,3,2,2
173047,3,2,2
173048,0,0,3
173049,3,3,3
173050,2,2,2
173051,4,3,2
173052,5,3,2
173053,6,5,2
173054,6,4,2
173055,5,2,1
173056,0,0,3
173057,1,1,3
173058,3,2,2
173059,3,2,1
173060,2,1,1
173061,0,0,3
173062,1,1,2
173063,6,4,2
173064,6,5,1
173065,4,2,1
173066,0,0,3
173067,1,1,2
173068,1,1,3
173069,0,0,3
173070,0,0,3
173071,1,1,2
173072,6,2,1
173073,1,1,2
173074,1,1,2
173075,2,1,2
173076,7,5,1
173077,1,1,3
173078,1,1,2
173079,0,0,3
173080,2,1,1
173081,1,1,3
173082,0,0,3
173083,3,2,2
173084,4,2,1
173085,1,1,2
173086,0,0,3
173087,4,2,1
173088,4,2,1
173089,1,1,2
173090,1,1,2
173091,3,2,2
173092,1,1,2
173093,7,3,1
173094,5,3,1
173095,4,3,2
173096,2,1,2
173097,4,2,1
173098,2,2,3
173099,1,1,2
173100,2,1,1
173101,3,2,2
173102,0,0,3
173103,2,2,2
173104,3,2,1
173105,4,4,3
173106,3,1,1
173107,0,0,3
173108,1,1,3
173109,2,2,2
173110,5,3,2
173111,4,3,2
173112,4,4,2
173113,1,1,3
173114,2,2,2
173115,0,0,3
173116,6,3,1
173117,1,1,2
173118,4,3,2
173119,7,5,2
173120,0,0,3
173121,0,0,3
173122,3,2,1
173123,3,2,2
173124,2,1,1
173125,2,1,1
173126,2,1,1
173127,1,1,2
173128,1,1,3
173129,3,3,2
173130,3,2,2
173131,4,2,1
173132,5,2,1
173133,3,2,1
173134,2,2,3
173135,2,2,2
173136,0,0,3
173137,0,0,3
173138,5,3,2
173139,3,2,2
173140,1,1,3
173141,6,3,1
173142,2,2,2
173143,7,4,1
173144,2,1,2
173145,5,3,1
173146,4,3,2
173147,1,1,2
173148,0,0,3
173149,2,2,2
173150,2,2,2
173151,3,2,2
173152,1,1,2
173153,4,2,2
173154,0,0,3
173155,2,2,2
173156,1,1,2
173157,3,2,2
173158,2,2,2
173159,4,3,2
173160,4,3,1
173161,6,3,1
173162,4,3,1
173163,5,3,2
173164,2,2,3
173165,2,1,2
173166,3,1,1
173167,7,5,1
173168,3,2,1
173169,1,1,2
173170,2,1,1
173171,3,2,1
173172,0,0,3
173173,1,1,3
173174,2,2,3
173175,1,1,2
173176,1,1,2
173177,4,3,2
173178,1,1,2
173179,3,2,2
173180,2,2,2
173181,2,1,2
173182,1,1,2
173183,4,2,2
173184,4,2,2
173185,3,2,2
173186,4,3,2
173187,0,0,3
173188,3,2,2
173189,0,0,3
173190,2,1,1
173191,0,0,3
173192,6,4,2
173193,0,0,3
173194,4,3,2
173195,3,2,1
173196,1,1,2
173197,6,6,2
173198,0,0,3
173199,1,1,3
173200,0,0,3
173201,0,0,3
173202,4,2,1
173203,5,3,2
173204,3,3,2
173205,1,1,2
173206,0,0,3
173207,4,2,2
173208,0,0,3
173209,0,0,3
173210,3,1,1
173211,4,2,1
173212,4,4,2
173213,2,1,1
173214,6,3,1
173215,1,1,2
173216,4,2,2
173217,5,3,2
173218,7,4,1
173219,6,4,1
173220,0,0,3
173221,6,5,1
173222,3,2,2
173223,7,6,1
173224,2,1,2
173225,2,1,2
173226,1,1,3
173227,3,1,1
173228,2,1,2
173229,5,3,1
173230,2,1,2
173231,1,1,3
173232,3,2,2
173233,2,2,3
173234,3,3,2
173235,7,5,2
173236,4,4,2
173237,3,2,2
173238,3,1,1
173239,2,2,3
173240,0,0,3
173241,7,4,1
173242,2,1,2
173243,5,2,1
173244,4,3,2
173245,1,1,3
173246,8,5,2
173247,2,2,2
173248,3,2,2
173249,3,2,1
173250,7,4,1
173251,4,3,2
173252,4,4,3
173253,3,2,2
173254,0,0,3
173255,0,0,3
173256,0,0,3
173257,4,2,2
173258,1,1,2
173259,1,1,2
173260,7,6,1
173261,2,1,2
173262,2,2,3
173263,1,1,2
173264,0,0,3
173265,1,1,3
173266,4,3,2
173267,4,3,1
173268,8,5,2
173269,4,2,1
173270,2,2,2
173271,1,1,2
173272,4,4,2
173273,4,4,2
173274,8,5,1
173275,2,2,2
173276,2,1,2
173277,2,2,3
173278,2,1,1
173279,2,2,3
173280,2,2,2
173281,2,1,2
173282,8,4,1
173283,2,2,2
173284,3,2,1
173285,1,1,3
173286,7,3,1
173287,2,1,2
173288,3,3,2
173289,1,1,2
173290,7,5,1
173291,2,1,2
173292,1,1,2
173293,1,1,2
173294,3,2,1
173295,3,1,1
173296,6,6,3
173297,1,1,2
173298,4,3,2
173299,2,2,3
173300,0,0,3
173301,7,4,2
173302,1,1,3
173303,7,4,1
173304,1,1,2
173305,2,1,2
173306,2,1,2
173307,2,2,2
173308,1,1,2
173309,8,6,2
173310,1,1,2
173311,1,1,2
173312,6,5,2
173313,2,2,3
173314,0,0,3
173315,1,1,3
173316,3,2,1
173317,5,4,1
173318,1,1,2
173319,0,0,3
173320,2,2,2
173321,2,1,1
173322,2,1,1
173323,2,2,2
173324,0,0,3
173325,1,1,2
173326,4,2,2
173327,1,1,2
173328,6,6,2
173329,0,0,3
173330,5,3,1
173331,3,1,1
173332,3,1,1
173333,2,1,1
173334,4,3,2
173335,5,5,2
173336,2,1,1
173337,1,1,2
173338,2,2,2
173339,1,1,2
173340,7,6,1
173341,3,2,1
173342,1,1,2
173343,7,4,2
173344,1,1,2
173345,4,4,2
173346,1,1,2
173347,5,2,1
173348,4,3,1
173349,6,3,1
173350,9,5,2
173351,6,3,1
173352,2,1,1
173353,4,4,2
173354,2,1,2
173355,2,2,2
173356,2,1,2
173357,1,1,2
173358,1,1,2
173359,5,4,2
173360,1,1,2
173361,1,1,3
173362,3,2,2
173363,3,1,1
173364,1,1,2
173365,6,4,1
173366,4,4,2
173367,0,0,3
173368,3,2,1
173369,2,1,2
173370,5,4,1
173371,2,2,2
173372,0,0,3
173373,3,3,3
173374,2,2,2
173375,4,2,1
173376,2,2,3
173377,3,2,2
173378,2,2,2
173379,3,2,2
173380,7,6,1
173381,4,2,1
173382,5,2,1
173383,3,2,1
173384,0,0,3
173385,1,1,2
173386,2,1,1
173387,3,2,2
173388,1,1,2
173389,5,3,1
173390,1,1,2
173391,4,3,2
173392,2,1,2
173393,8,4,2
173394,8,3,1
173395,1,1,2
173396,2,2,2
173397,1,1,2
173398,0,0,3
173399,2,2,2
173400,6,5,1
173401,2,2,3
173402,1,1,2
173403,1,1,2
173404,4,3,2
173405,3,2,2
173406,1,1,2
173407,2,2,2
173408,4,3,2
173409,4,2,2
173410,2,2,3
173411,2,2,3
173412,1,1,2
173413,2,2,2
173414,0,0,3
173415,3,2,2
173416,1,1,2
173417,5,2,1
173418,2,1,2
173419,1,1,2
173420,0,0,3
173421,2,2,2
173422,2,1,2
173423,3,2,1
173424,3,2,2
173425,3,1,1
173426,1,1,3
173427,2,1,2
173428,2,1,2
173429,1,1,2
173430,4,3,2
173431,2,1,1
173432,4,3,1
173433,2,1,2
173434,3,2,1
173435,4,2,1
173436,2,1,2
173437,3,2,2
173438,4,2,1
173439,1,1,2
173440,2,2,2
173441,1,1,2
173442,1,1,2
173443,7,4,2
173444,2,2,2
173445,1,1,2
173446,2,2,2
173447,1,1,2
173448,1,1,2
173449,4,2,1
173450,6,2,1
173451,3,3,2
173452,5,4,2
173453,6,3,1
173454,1,1,2
173455,4,2,2
173456,2,2,2
173457,0,0,3
173458,6,5,1
173459,2,1,2
173460,1,1,3
173461,5,4,1
173462,2,2,2
173463,5,3,2
173464,2,1,1
173465,6,3,1
173466,4,2,1
173467,2,1,1
173468,2,1,2
173469,2,1,2
173470,1,1,3
173471,6,4,1
173472,2,1,2
173473,2,2,3
173474,1,1,2
173475,2,1,2
173476,6,3,1
173477,1,1,3
173478,2,2,2
173479,2,1,1
173480,4,2,1
173481,3,2,2
173482,3,2,1
173483,5,3,1
173484,3,2,1
173485,2,1,2
173486,0,0,3
173487,4,2,1
173488,1,1,2
173489,9,6,2
173490,3,2,2
173491,0,0,3
173492,0,0,3
173493,2,2,3
173494,1,1,2
173495,3,3,2
173496,1,1,2
173497,3,3,2
173498,1,1,2
173499,1,1,2
173500,5,2,1
173501,2,1,2
173502,4,4,3
173503,3,2,2
173504,4,4,3
173505,1,1,2
173506,2,2,2
173507,2,1,2
173508,2,1,1
173509,4,2,2
173510,4,2,1
173511,1,1,2
173512,4,3,2
173513,2,2,2
173514,1,1,2
173515,4,2,1
173516,3,2,1
173517,0,0,3
173518,2,2,2
173519,2,2,2
173520,4,2,1
173521,3,2,2
173522,5,4,2
173523,4,2,2
173524,3,2,1
173525,1,1,3
173526,3,2,2
173527,9,5,1
173528,4,2,1
173529,0,0,3
173530,3,2,2
173531,1,1,2
173532,1,1,2
173533,1,1,2
173534,3,3,2
173535,1,1,2
173536,1,1,3
173537,1,1,3
173538,3,3,3
173539,1,1,3
173540,2,1,2
173541,1,1,3
173542,1,1,2
173543,3,2,2
173544,1,1,2
173545,6,4,1
173546,1,1,3
173547,3,2,2
173548,5,3,1
173549,8,6,1
173550,5,3,2
173551,2,2,2
173552,5,3,2
173553,3,3,2
173554,1,1,3
173555,1,1,2
173556,3,2,2
173557,4,2,1
173558,2,2,2
173559,2,1,2
173560,4,4,2
173561,2,2,2
173562,1,1,3
173563,5,3,1
173564,3,1,1
173565,2,1,2
173566,1,1,2
173567,7,4,2
173568,1,1,2
173569,1,1,3
173570,10,5,1
173571,1,1,2
173572,0,0,3
173573,6,3,1
173574,4,3,1
173575,2,2,3
173576,11,5,1
173577,2,1,1
173578,4,2,2
173579,2,1,1
173580,4,3,2
173581,3,3,3
173582,5,4,2
173583,2,1,2
173584,0,0,3
173585,4,2,1
173586,3,1,1
173587,4,3,2
173588,1,1,2
173589,2,2,3
173590,2,2,3
173591,8,6,2
173592,0,0,3
173593,1,1,3
173594,4,2,1
173595,7,4,2
173596,1,1,3
173597,2,1,1
173598,2,1,2
173599,2,2,2
173600,6,5,1
173601,4,3,2
173602,1,1,3
173603,2,1,2
173604,0,0,3
173605,1,1,2
173606,1,1,3
173607,8,3,1
173608,3,2,2
173609,2,2,3
173610,2,1,2
173611,5,2,1
173612,11,6,1
173613,2,2,2
173614,3,2,1
173615,0,0,3
173616,2,2,2
173617,3,2,2
173618,4,2,1
173619,10,4,1
173620,3,2,2
173621,1,1,2
173622,7,5,2
173623,2,2,3
173624,5,4,2
173625,5,2,1
173626,6,4,2
173627,2,1,2
173628,0,0,3
173629,6,2,1
173630,2,1,1
173631,0,0,3
173632,3,3,2
173633,6,2,1
173634,3,2,2
173635,3,2,2
173636,5,2,1
173637,0,0,3
173638,4,2,1
173639,1,1,2
173640,1,1,2
173641,8,5,1
173642,1,1,3
173643,2,1,2
173644,4,3,2
173645,2,2,3
173646,4,2,1
173647,1,1,2
173648,1,1,2
173649,5,2,1
173650,3,2,1
173651,1,1,2
173652,3,2,2
173653,2,1,1
173654,2,2,2
173655,1,1,2
173656,1,1,3
173657,1,1,2
173658,2,2,2
173659,4,4,3
173660,4,3,2
173661,6,3,2
173662,3,2,1
173663,3,3,2
173664,1,1,2
173665,2,2,2
173666,3,1,1
173667,1,1,3
173668,1,1,3
173669,0,0,3
173670,2,2,3
173671,2,2,2
173672,2,2,3
173673,2,2,2
173674,3,2,2
173675,1,1,2
173676,1,1,2
173677,0,0,3
173678,0,0,3
173679,2,1,1
173680,1,1,2
173681,3,2,2
173682,4,2,1
173683,3,3,3
173684,1,1,3
173685,4,2,2
173686,3,3,2
173687,2,2,3
173688,0,0,3
173689,2,2,2
173690,1,1,2
173691,2,2,3
173692,10,5,1
173693,0,0,3
173694,0,0,3
173695,1,1,2
173696,2,2,3
173697,2,1,1
173698,2,2,3
173699,0,0,3
173700,3,3,2
173701,2,2,3
173702,1,1,3
173703,1,1,2
173704,2,2,2
173705,6,5,2
173706,2,1,2
173707,0,0,3
173708,1,1,3
173709,4,3,2
173710,2,1,1
173711,2,1,1
173712,2,2,2
173713,2,1,2
173714,3,2,2
173715,3,3,2
173716,5,3,1
173717,1,1,3
173718,5,3,1
173719,0,0,3
173720,1,1,3
173721,1,1,3
173722,1,1,2
173723,5,4,2
173724,4,2,1
173725,2,2,3
173726,4,2,1
173727,7,4,1
173728,4,2,1
173729,3,2,1
